"GEOID","B01001001","B01001002","B01001003","B01001004","B01001005","B01001006","B01001007","B01001008","B01001009","B01001010","B01001011","B01001012","B01001013","B01001014","B01001015","B01001016","B01001017","B01001018","B01001019","B01001020","B01001021","B01001022","B01001023","B01001024","B01001025","B01001026","B01001027","B01001028","B01001029","B01001030","B01001031","B01001032","B01001033","B01001034","B01001035","B01001036","B01001037","B01001038","B01001039","B01001040","B01001041","B01001042","B01001043","B01001044","B01001045","B01001046","B01001047","B01001048","B01001049","B02001001","B02001002","B02001003","B02001004","B02001005","B02001006","B02001007","B02001008","B02001009","B02001010","B03002001","B03002002","B03002003","B03002004","B03002005","B03002006","B03002007","B03002008","B03002009","B03002010","B03002011","B03002012","B03002013","B03002014","B03002015","B03002016","B03002017","B03002018","B03002019","B03002020","B03002021","B09019001","B09019002","B09019003","B09019004","B09019005","B09019006","B09019007","B09019008","B09019009","B09019010","B09019011","B09019012","B09019013","B09019014","B09019015","B09019016","B09019017","B09019018","B09019019","B09019020","B09019021","B09019022","B09019023","B09019024","B09019025","B09019026","B09019027","B09019028","B09019029","B09019030","B09019031","B09019032","B09019033","B09019034","B09019035","B09019036","B09019037","B09019038","B17021001","B17021002","B17021003","B17021004","B17021005","B17021006","B17021007","B17021008","B17021009","B17021010","B17021011","B17021012","B17021013","B17021014","B17021015","B17021016","B17021017","B17021018","B17021019","B17021020","B17021021","B17021022","B17021023","B17021024","B17021025","B17021026","B17021027","B17021028","B17021029","B17021030","B17021031","B17021032","B17021033","B17021034","B17021035","B01001001s","B01001002s","B01001003s","B01001004s","B01001005s","B01001006s","B01001007s","B01001008s","B01001009s","B01001010s","B01001011s","B01001012s","B01001013s","B01001014s","B01001015s","B01001016s","B01001017s","B01001018s","B01001019s","B01001020s","B01001021s","B01001022s","B01001023s","B01001024s","B01001025s","B01001026s","B01001027s","B01001028s","B01001029s","B01001030s","B01001031s","B01001032s","B01001033s","B01001034s","B01001035s","B01001036s","B01001037s","B01001038s","B01001039s","B01001040s","B01001041s","B01001042s","B01001043s","B01001044s","B01001045s","B01001046s","B01001047s","B01001048s","B01001049s","B02001001s","B02001002s","B02001003s","B02001004s","B02001005s","B02001006s","B02001007s","B02001008s","B02001009s","B02001010s","B03002001s","B03002002s","B03002003s","B03002004s","B03002005s","B03002006s","B03002007s","B03002008s","B03002009s","B03002010s","B03002011s","B03002012s","B03002013s","B03002014s","B03002015s","B03002016s","B03002017s","B03002018s","B03002019s","B03002020s","B03002021s","B09019001s","B09019002s","B09019003s","B09019004s","B09019005s","B09019006s","B09019007s","B09019008s","B09019009s","B09019010s","B09019011s","B09019012s","B09019013s","B09019014s","B09019015s","B09019016s","B09019017s","B09019018s","B09019019s","B09019020s","B09019021s","B09019022s","B09019023s","B09019024s","B09019025s","B09019026s","B09019027s","B09019028s","B09019029s","B09019030s","B09019031s","B09019032s","B09019033s","B09019034s","B09019035s","B09019036s","B09019037s","B09019038s","B17021001s","B17021002s","B17021003s","B17021004s","B17021005s","B17021006s","B17021007s","B17021008s","B17021009s","B17021010s","B17021011s","B17021012s","B17021013s","B17021014s","B17021015s","B17021016s","B17021017s","B17021018s","B17021019s","B17021020s","B17021021s","B17021022s","B17021023s","B17021024s","B17021025s","B17021026s","B17021027s","B17021028s","B17021029s","B17021030s","B17021031s","B17021032s","B17021033s","B17021034s","B17021035s"
"080130121011",960,409,0,17,0,18,0,19,37,55,59,37,72,20,0,33,14,0,28,0,0,0,0,0,0,551,47,43,18,13,0,0,0,67,97,74,78,0,19,51,17,0,15,12,0,0,0,0,0,960,863,0,0,29,0,0,68,19,49,960,914,817,0,0,29,0,0,68,19,49,46,46,0,0,0,0,0,0,0,0,960,960,542,196,101,95,134,174,174,0,0,0,0,0,0,0,21,17,0,0,17,0,0,418,251,82,27,55,169,88,81,167,17,150,0,0,0,0,960,106,32,32,32,0,0,0,0,0,0,0,0,74,16,0,16,58,854,510,338,338,0,172,120,120,0,52,35,17,344,235,115,120,109,176.899696048632,110.030395136778,6.68693009118541,16.4133738601824,6.68693009118541,15.8054711246201,6.68693009118541,19.4528875379939,25.531914893617,40.1215805471125,33.434650455927,24.3161094224924,41.9452887537994,17.629179331307,6.68693009118541,20.0607902735562,13.9817629179331,6.68693009118541,20.0607902735562,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,136.170212765957,32.8267477203647,38.2978723404255,15.1975683890577,11.5501519756839,6.68693009118541,6.68693009118541,6.68693009118541,63.2218844984802,60.790273556231,34.0425531914894,41.3373860182371,6.68693009118541,17.629179331307,24.3161094224924,14.5896656534954,6.68693009118541,15.1975683890577,12.7659574468085,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,176.899696048632,173.860182370821,6.68693009118541,6.68693009118541,20.6686930091185,6.68693009118541,6.68693009118541,44.9848024316109,18.8449848024316,42.5531914893617,176.899696048632,172.036474164134,168.38905775076,6.68693009118541,6.68693009118541,20.6686930091185,6.68693009118541,6.68693009118541,44.9848024316109,18.8449848024316,42.5531914893617,32.8267477203647,32.8267477203647,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,176.899696048632,176.899696048632,141.641337386018,48.6322188449848,43.7689969604863,27.9635258358663,38.9057750759878,84.4984802431611,84.4984802431611,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,21.2765957446809,14.5896656534954,6.68693009118541,6.68693009118541,14.5896656534954,6.68693009118541,6.68693009118541,145.288753799392,77.2036474164134,37.6899696048632,18.2370820668693,32.8267477203647,70.516717325228,38.9057750759878,64.4376899696049,81.4589665653495,17.0212765957447,79.6352583586626,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,176.899696048632,81.4589665653495,29.1793313069909,29.1793313069909,29.1793313069909,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,75.3799392097264,16.4133738601824,6.68693009118541,16.4133738601824,58.3586626139818,172.036474164134,148.936170212766,99.6960486322188,99.6960486322188,6.68693009118541,120.364741641337,105.16717325228,105.16717325228,6.68693009118541,44.3768996960486,29.7872340425532,14.5896656534954,129.483282674772,77.2036474164134,41.9452887537994,69.3009118541033,58.3586626139818
"080130121012",1470,799,91,43,55,18,0,0,0,0,24,62,32,27,66,34,17,78,81,33,83,13,13,0,29,671,7,27,24,60,0,0,0,0,0,67,32,20,89,41,16,48,123,0,91,13,13,0,0,1470,1470,0,0,0,0,0,0,0,0,1470,1458,1458,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,1470,1470,1299,509,296,213,409,366,366,0,0,0,0,15,0,0,0,0,0,0,0,0,0,171,113,0,0,0,113,58,55,58,0,0,58,0,0,0,1470,56,0,0,0,0,0,0,0,0,0,0,0,56,15,15,0,41,1414,1299,1074,1074,0,225,150,150,0,75,75,0,115,98,43,55,17,139.817629179331,100.911854103343,43.7689969604863,27.355623100304,28.5714285714286,13.3738601823708,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,23.1003039513678,29.7872340425532,23.1003039513678,20.0607902735562,24.3161094224924,21.2765957446809,17.0212765957447,40.7294832826748,32.8267477203647,21.2765957446809,41.3373860182371,12.1580547112462,12.7659574468085,6.68693009118541,20.0607902735562,68.693009118541,7.29483282674772,18.8449848024316,18.8449848024316,43.161094224924,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,31.0030395136778,23.1003039513678,13.9817629179331,28.5714285714286,24.9240121580547,15.8054711246201,21.2765957446809,41.9452887537994,6.68693009118541,38.9057750759878,12.7659574468085,13.3738601823708,6.68693009118541,6.68693009118541,139.817629179331,139.817629179331,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,139.817629179331,135.562310030395,135.562310030395,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,12.1580547112462,12.1580547112462,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,139.817629179331,139.817629179331,153.799392097264,59.5744680851064,58.3586626139818,48.0243161094225,55.3191489361702,82.6747720364742,82.6747720364742,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,14.5896656534954,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,81.4589665653495,46.8085106382979,6.68693009118541,6.68693009118541,6.68693009118541,46.8085106382979,27.355623100304,37.6899696048632,38.9057750759878,6.68693009118541,6.68693009118541,38.9057750759878,6.68693009118541,6.68693009118541,6.68693009118541,139.817629179331,38.9057750759878,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,38.9057750759878,14.5896656534954,14.5896656534954,6.68693009118541,35.8662613981763,140.425531914894,153.799392097264,147.720364741641,147.720364741641,6.68693009118541,108.206686930091,90.5775075987842,90.5775075987842,6.68693009118541,50.4559270516717,50.4559270516717,6.68693009118541,52.887537993921,44.3768996960486,23.7082066869301,37.6899696048632,16.4133738601824
"080130121013",1137,553,35,80,24,26,1,0,0,53,21,33,1,68,22,33,71,14,11,0,30,0,16,14,0,584,41,40,0,11,0,0,1,64,27,41,54,26,41,27,55,0,76,16,12,27,0,12,13,1137,1018,0,0,118,0,0,1,0,1,1137,1104,985,0,0,118,0,0,1,0,1,33,33,0,0,0,0,0,0,0,0,1137,1127,722,213,133,80,194,291,280,11,0,0,0,13,0,0,0,11,0,0,11,0,0,405,290,66,66,0,224,113,111,115,0,15,100,0,0,10,1127,146,54,54,54,0,0,0,0,0,0,0,0,92,47,27,20,45,981,668,613,613,0,55,20,20,0,35,24,11,313,243,152,91,70,135.562310030395,86.9300911854103,19.4528875379939,26.7477203647416,15.8054711246201,18.2370820668693,1.82370820668693,6.68693009118541,6.68693009118541,25.531914893617,21.2765957446809,21.8844984802432,3.03951367781155,27.9635258358663,15.8054711246201,20.6686930091185,30.3951367781155,13.9817629179331,11.5501519756839,6.68693009118541,20.6686930091185,6.68693009118541,15.8054711246201,13.9817629179331,6.68693009118541,81.4589665653495,22.4924012158055,22.4924012158055,6.68693009118541,9.72644376899696,6.68693009118541,6.68693009118541,1.21580547112462,31.6109422492401,18.2370820668693,23.7082066869301,26.7477203647416,18.2370820668693,23.7082066869301,18.2370820668693,28.5714285714286,6.68693009118541,45.5927051671732,15.8054711246201,11.5501519756839,19.4528875379939,6.68693009118541,12.7659574468085,13.9817629179331,135.562310030395,135.562310030395,6.68693009118541,6.68693009118541,67.4772036474164,6.68693009118541,6.68693009118541,3.03951367781155,6.68693009118541,3.03951367781155,135.562310030395,136.170212765957,135.562310030395,6.68693009118541,6.68693009118541,67.4772036474164,6.68693009118541,6.68693009118541,3.03951367781155,6.68693009118541,3.03951367781155,31.6109422492401,31.6109422492401,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,135.562310030395,134.954407294833,144.072948328267,44.9848024316109,38.9057750759878,33.434650455927,42.5531914893617,61.3981762917933,61.3981762917933,9.72644376899696,6.68693009118541,6.68693009118541,6.68693009118541,13.9817629179331,6.68693009118541,6.68693009118541,6.68693009118541,11.5501519756839,6.68693009118541,6.68693009118541,11.5501519756839,6.68693009118541,6.68693009118541,88.7537993920973,60.1823708206687,26.7477203647416,26.7477203647416,6.68693009118541,58.9665653495441,49.2401215805471,42.5531914893617,44.3768996960486,6.68693009118541,14.5896656534954,38.9057750759878,6.68693009118541,6.68693009118541,5.47112462006079,134.954407294833,67.4772036474164,52.2796352583587,52.2796352583587,52.2796352583587,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,46.8085106382979,30.3951367781155,18.8449848024316,21.2765957446809,26.1398176291793,128.267477203647,136.170212765957,130.699088145897,130.699088145897,6.68693009118541,44.3768996960486,21.2765957446809,21.2765957446809,6.68693009118541,37.6899696048632,26.1398176291793,11.5501519756839,76.5957446808511,57.1428571428571,51.063829787234,37.6899696048632,31.6109422492401
"080130121014",1078,561,14,88,76,13,0,0,0,44,21,38,0,49,57,105,0,34,8,0,14,0,0,0,0,517,0,73,20,0,0,0,0,25,56,0,26,71,104,52,0,35,15,0,13,13,14,0,0,1078,1007,0,0,0,0,71,0,0,0,1078,994,994,0,0,0,0,0,0,0,0,84,13,0,0,0,0,71,0,0,0,1078,1078,902,260,139,121,244,327,327,0,0,0,0,0,0,43,0,28,15,0,0,0,13,176,136,27,27,0,109,71,38,40,0,0,40,0,0,0,1078,88,50,50,50,0,0,0,0,0,0,0,0,38,16,16,0,22,990,852,769,754,15,83,0,0,0,83,70,13,138,120,82,38,18,169.604863221885,94.2249240121581,13.3738601823708,37.0820668693009,29.1793313069909,12.1580547112462,6.68693009118541,6.68693009118541,6.68693009118541,31.0030395136778,20.6686930091185,27.9635258358663,6.68693009118541,23.1003039513678,29.1793313069909,50.4559270516717,6.68693009118541,22.4924012158055,8.51063829787234,6.68693009118541,13.3738601823708,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,89.3617021276596,6.68693009118541,27.9635258358663,15.8054711246201,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,24.3161094224924,31.6109422492401,6.68693009118541,18.2370820668693,29.1793313069909,56.5349544072948,26.7477203647416,6.68693009118541,23.7082066869301,15.1975683890577,6.68693009118541,12.7659574468085,12.1580547112462,13.3738601823708,6.68693009118541,6.68693009118541,169.604863221885,172.644376899696,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,54.1033434650456,6.68693009118541,6.68693009118541,6.68693009118541,169.604863221885,170.820668693009,170.820668693009,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,54.7112462006079,12.7659574468085,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,54.1033434650456,6.68693009118541,6.68693009118541,6.68693009118541,169.604863221885,169.604863221885,176.899696048632,58.3586626139818,62.6139817629179,38.9057750759878,55.9270516717325,77.2036474164134,77.2036474164134,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,40.7294832826748,6.68693009118541,18.8449848024316,14.5896656534954,6.68693009118541,6.68693009118541,6.68693009118541,12.7659574468085,58.9665653495441,40.7294832826748,17.629179331307,17.629179331307,6.68693009118541,39.5136778115502,29.7872340425532,25.531914893617,26.7477203647416,6.68693009118541,6.68693009118541,26.7477203647416,6.68693009118541,6.68693009118541,6.68693009118541,169.604863221885,55.3191489361702,49.8480243161094,49.8480243161094,49.8480243161094,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,25.531914893617,15.1975683890577,15.1975683890577,6.68693009118541,21.2765957446809,176.29179331307,181.762917933131,175.075987841945,173.860182370821,14.5896656534954,59.5744680851064,6.68693009118541,6.68693009118541,6.68693009118541,59.5744680851064,50.4559270516717,12.7659574468085,48.6322188449848,38.9057750759878,32.2188449848024,25.531914893617,17.629179331307
"080130121021",1500,814,43,100,34,0,32,0,0,55,143,67,121,62,25,21,22,24,40,0,12,0,0,13,0,686,64,0,12,0,0,0,18,62,184,30,96,42,20,36,11,35,9,53,0,0,14,0,0,1500,1417,8,0,18,0,20,37,0,37,1500,1264,1230,0,0,18,0,0,16,0,16,236,187,8,0,0,0,20,21,0,21,1500,1500,917,349,123,226,199,285,268,17,0,0,0,39,0,0,45,0,0,0,0,0,0,583,437,174,147,27,263,208,55,146,0,99,23,0,24,0,1500,217,137,0,0,0,137,104,104,0,33,33,0,80,43,36,7,37,1283,780,577,577,0,203,71,71,0,132,132,0,503,394,319,75,109,207.90273556231,138.601823708207,27.9635258358663,41.9452887537994,31.6109422492401,6.68693009118541,29.7872340425532,6.68693009118541,6.68693009118541,44.9848024316109,62.0060790273556,32.2188449848024,36.4741641337386,37.6899696048632,19.4528875379939,21.2765957446809,21.2765957446809,22.4924012158055,26.7477203647416,6.68693009118541,12.1580547112462,6.68693009118541,6.68693009118541,13.3738601823708,6.68693009118541,126.44376899696,27.9635258358663,6.68693009118541,12.1580547112462,6.68693009118541,6.68693009118541,6.68693009118541,18.8449848024316,44.3768996960486,86.9300911854103,18.8449848024316,41.3373860182371,18.2370820668693,19.4528875379939,34.6504559270517,10.3343465045593,20.0607902735562,9.72644376899696,39.5136778115502,6.68693009118541,6.68693009118541,14.5896656534954,6.68693009118541,6.68693009118541,207.90273556231,199.392097264438,10.3343465045593,6.68693009118541,17.629179331307,6.68693009118541,18.8449848024316,23.7082066869301,6.68693009118541,23.7082066869301,207.90273556231,193.920972644377,192.705167173252,6.68693009118541,6.68693009118541,17.629179331307,6.68693009118541,6.68693009118541,9.72644376899696,6.68693009118541,9.72644376899696,106.990881458967,95.4407294832827,10.3343465045593,6.68693009118541,6.68693009118541,6.68693009118541,18.8449848024316,21.2765957446809,6.68693009118541,21.2765957446809,207.90273556231,207.90273556231,209.118541033435,76.5957446808511,49.8480243161094,64.4376899696049,51.6717325227964,84.4984802431611,75.9878419452887,15.8054711246201,6.68693009118541,6.68693009118541,6.68693009118541,37.6899696048632,6.68693009118541,6.68693009118541,43.7689969604863,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,139.817629179331,96.6565349544073,49.2401215805471,46.8085106382979,17.0212765957447,85.7142857142857,76.5957446808511,26.1398176291793,66.8693009118541,6.68693009118541,49.8480243161094,17.629179331307,6.68693009118541,18.2370820668693,6.68693009118541,207.90273556231,80.2431610942249,74.1641337386018,6.68693009118541,6.68693009118541,6.68693009118541,74.1641337386018,71.7325227963526,71.7325227963526,6.68693009118541,31.6109422492401,31.6109422492401,6.68693009118541,39.5136778115502,25.531914893617,23.7082066869301,8.51063829787234,23.7082066869301,201.215805471125,194.528875379939,165.349544072948,165.349544072948,6.68693009118541,96.048632218845,66.2613981762918,66.2613981762918,6.68693009118541,74.1641337386018,74.1641337386018,6.68693009118541,122.188449848024,92.4012158054711,84.4984802431611,30.3951367781155,51.063829787234
"080130121022",1730,983,68,28,48,0,0,0,0,101,173,129,81,68,44,0,53,6,42,42,51,6,11,19,13,747,38,45,0,0,0,0,0,47,93,89,66,30,43,0,32,44,57,37,25,7,26,37,31,1730,1553,0,0,116,0,0,61,41,20,1730,1626,1490,0,0,116,0,0,20,0,20,104,63,0,0,0,0,0,41,41,0,1730,1594,958,326,245,81,286,227,227,0,0,0,0,73,0,0,0,46,11,9,0,0,26,636,249,129,55,74,120,22,98,387,75,214,51,0,47,136,1594,105,13,13,0,13,0,0,0,0,0,0,0,92,38,0,38,54,1489,945,822,798,24,123,123,114,9,0,0,0,544,211,77,134,333,220.668693009119,200.607902735562,32.2188449848024,21.2765957446809,39.5136778115502,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,73.5562310030395,111.854103343465,54.7112462006079,46.8085106382979,25.531914893617,28.5714285714286,6.68693009118541,35.258358662614,9.11854103343465,26.1398176291793,34.0425531914894,24.3161094224924,9.11854103343465,10.3343465045593,15.1975683890577,12.7659574468085,91.1854103343465,23.1003039513678,25.531914893617,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,46.8085106382979,40.7294832826748,44.3768996960486,29.7872340425532,14.5896656534954,27.9635258358663,6.68693009118541,21.2765957446809,26.1398176291793,31.6109422492401,36.4741641337386,16.4133738601824,9.11854103343465,18.8449848024316,20.0607902735562,13.3738601823708,220.668693009119,204.255319148936,6.68693009118541,6.68693009118541,97.2644376899696,6.68693009118541,6.68693009118541,40.7294832826748,37.6899696048632,15.8054711246201,220.668693009119,208.510638297872,207.90273556231,6.68693009118541,6.68693009118541,97.2644376899696,6.68693009118541,6.68693009118541,15.8054711246201,6.68693009118541,15.8054711246201,48.0243161094225,33.434650455927,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,37.6899696048632,37.6899696048632,6.68693009118541,220.668693009119,209.118541033435,175.075987841945,54.7112462006079,54.1033434650456,31.0030395136778,50.4559270516717,79.6352583586626,79.6352583586626,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,69.9088145896657,6.68693009118541,6.68693009118541,6.68693009118541,37.6899696048632,10.3343465045593,9.72644376899696,6.68693009118541,6.68693009118541,25.531914893617,164.133738601824,65.0455927051672,58.3586626139818,39.5136778115502,40.7294832826748,40.1215805471125,21.2765957446809,38.2978723404255,118.54103343465,68.693009118541,113.06990881459,25.531914893617,6.68693009118541,46.8085106382979,71.7325227963526,209.118541033435,51.063829787234,12.7659574468085,12.7659574468085,6.68693009118541,12.7659574468085,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,49.8480243161094,31.0030395136778,6.68693009118541,31.0030395136778,40.7294832826748,202.431610942249,173.860182370821,162.310030395137,162.310030395137,23.1003039513678,87.5379939209726,87.5379939209726,89.3617021276596,9.72644376899696,6.68693009118541,6.68693009118541,6.68693009118541,142.857142857143,57.7507598784195,42.5531914893617,40.1215805471125,101.519756838906
"080130121023",1807,957,89,12,22,41,0,27,0,0,72,291,53,73,0,65,127,0,21,0,0,14,25,17,8,850,46,13,78,14,44,0,0,10,154,0,126,72,33,89,47,42,17,9,14,0,18,7,17,1807,1543,0,0,241,0,0,23,0,23,1807,1807,1543,0,0,241,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,1807,1783,1211,367,224,143,191,397,350,0,47,0,164,16,0,0,21,55,0,0,55,0,0,572,286,138,110,28,148,62,86,286,0,226,60,0,0,24,1784,142,87,63,63,0,24,0,0,0,24,0,24,55,55,55,0,0,1642,1124,654,654,0,470,316,285,31,154,154,0,518,231,117,114,287,286.93009118541,181.155015197568,49.8480243161094,11.5501519756839,20.0607902735562,25.531914893617,6.68693009118541,27.355623100304,6.68693009118541,6.68693009118541,50.4559270516717,182.370820668693,34.0425531914894,41.9452887537994,6.68693009118541,26.1398176291793,57.1428571428571,6.68693009118541,20.0607902735562,6.68693009118541,6.68693009118541,13.3738601823708,17.629179331307,15.1975683890577,9.72644376899696,202.431610942249,29.1793313069909,12.1580547112462,43.7689969604863,13.3738601823708,41.9452887537994,6.68693009118541,6.68693009118541,13.3738601823708,99.6960486322188,6.68693009118541,74.7720364741641,41.3373860182371,23.1003039513678,40.1215805471125,21.2765957446809,38.2978723404255,17.0212765957447,9.11854103343465,12.7659574468085,6.68693009118541,15.1975683890577,9.11854103343465,15.1975683890577,286.93009118541,223.70820668693,6.68693009118541,6.68693009118541,214.589665653495,6.68693009118541,6.68693009118541,22.4924012158055,6.68693009118541,22.4924012158055,286.93009118541,286.93009118541,223.70820668693,6.68693009118541,6.68693009118541,214.589665653495,6.68693009118541,6.68693009118541,22.4924012158055,6.68693009118541,22.4924012158055,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,286.93009118541,286.93009118541,305.775075987842,93.6170212765958,86.9300911854103,43.7689969604863,51.063829787234,148.328267477204,137.993920972644,6.68693009118541,42.5531914893617,6.68693009118541,103.343465045593,19.4528875379939,6.68693009118541,6.68693009118541,19.4528875379939,37.6899696048632,6.68693009118541,6.68693009118541,37.6899696048632,6.68693009118541,6.68693009118541,222.492401215805,72.3404255319149,53.4954407294833,47.4164133738602,26.7477203647416,62.0060790273556,32.8267477203647,51.6717325227964,167.781155015198,6.68693009118541,153.799392097264,43.161094224924,6.68693009118541,6.68693009118541,8.51063829787234,286.93009118541,80.2431610942249,64.4376899696049,60.1823708206687,60.1823708206687,6.68693009118541,21.8844984802432,6.68693009118541,6.68693009118541,6.68693009118541,21.8844984802432,6.68693009118541,21.8844984802432,40.7294832826748,40.7294832826748,40.7294832826748,6.68693009118541,6.68693009118541,270.516717325228,290.577507598784,238.297872340426,238.297872340426,6.68693009118541,193.313069908815,173.252279635258,172.036474164134,29.7872340425532,99.0881458966565,99.0881458966565,6.68693009118541,217.629179331307,64.4376899696049,41.9452887537994,50.4559270516717,167.781155015198
"080130121024",1467,744,27,24,24,64,22,0,0,126,1,70,29,61,66,43,39,31,36,0,0,16,25,0,40,723,14,32,27,53,76,0,0,32,84,49,22,43,67,26,40,18,9,38,0,53,13,1,26,1467,1449,0,0,0,0,0,18,0,18,1467,1452,1434,0,0,0,0,0,18,0,18,15,15,0,0,0,0,0,0,0,0,1467,1448,1042,342,202,140,327,365,348,0,17,0,0,0,0,0,0,8,0,8,0,0,0,406,287,162,83,79,125,103,22,119,0,84,35,0,0,19,1460,125,0,0,0,0,0,0,0,0,0,0,0,125,66,13,53,59,1335,1042,1018,1018,0,24,0,0,0,24,16,8,293,221,173,48,72,194.528875379939,102.73556231003,23.7082066869301,17.0212765957447,17.629179331307,27.9635258358663,21.8844984802432,6.68693009118541,6.68693009118541,88.7537993920973,1.21580547112462,28.5714285714286,17.0212765957447,32.2188449848024,33.434650455927,29.7872340425532,26.7477203647416,21.2765957446809,25.531914893617,6.68693009118541,6.68693009118541,15.1975683890577,18.2370820668693,6.68693009118541,35.258358662614,123.404255319149,12.1580547112462,29.7872340425532,24.9240121580547,31.6109422492401,48.6322188449848,6.68693009118541,6.68693009118541,23.7082066869301,32.2188449848024,27.355623100304,16.4133738601824,20.6686930091185,33.434650455927,23.7082066869301,24.9240121580547,17.0212765957447,8.51063829787234,21.8844984802432,6.68693009118541,35.258358662614,14.5896656534954,1.21580547112462,20.0607902735562,194.528875379939,191.489361702128,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,16.4133738601824,6.68693009118541,16.4133738601824,194.528875379939,195.136778115502,192.705167173252,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,16.4133738601824,6.68693009118541,16.4133738601824,13.3738601823708,13.3738601823708,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,194.528875379939,194.528875379939,223.70820668693,67.4772036474164,56.5349544072948,53.4954407294833,66.8693009118541,116.109422492401,113.06990881459,6.68693009118541,17.629179331307,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,9.11854103343465,6.68693009118541,9.11854103343465,6.68693009118541,6.68693009118541,6.68693009118541,108.206686930091,65.6534954407295,55.3191489361702,34.6504559270517,43.161094224924,36.4741641337386,35.258358662614,15.8054711246201,53.4954407294833,6.68693009118541,52.887537993921,20.6686930091185,6.68693009118541,6.68693009118541,13.9817629179331,192.705167173252,91.1854103343465,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,6.68693009118541,91.1854103343465,44.3768996960486,12.7659574468085,41.9452887537994,49.2401215805471,214.589665653495,223.70820668693,226.747720364742,226.747720364742,6.68693009118541,27.9635258358663,6.68693009118541,6.68693009118541,6.68693009118541,27.9635258358663,18.2370820668693,9.11854103343465,65.6534954407295,50.4559270516717,48.0243161094225,24.3161094224924,30.3951367781155
